"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"PPFIBP1.1",2.05740351317706e-178,-0.0531005292530726,0.279,0.163,1.30770624701047e-173,"Brain","PPFIBP1","No",NA
"SPRED2",7.03138039681901e-178,0.163543121643539,0.115,0.052,4.46921569402213e-173,"Brain","SPRED2","No",NA
"HIVEP1",1.65525222235747e-177,0.141577766236791,0.109,0.049,1.05209486505263e-172,"Brain","HIVEP1","No",NA
"ELK4",1.62894415452518e-176,0.0701468189282806,0.123,0.057,1.03537319405775e-171,"Brain","ELK4","No",NA
"YWHAQ",2.24249291617759e-176,0.135960161868507,0.122,0.057,1.42535092245164e-171,"Brain","YWHAQ","No",NA
"TTLL5",1.12675290719792e-175,0.0577877285947133,0.16,0.082,7.16175415344072e-171,"Brain","TTLL5","No",NA
"NCL.1",3.03134508505445e-175,0.124549447183868,0.155,0.079,1.92675324951146e-170,"Brain","NCL","No",NA
"ARHGEF3.1",3.05904438658414e-175,-1.43295599017266,0.104,0.182,1.94435920255674e-170,"Brain","ARHGEF3","Down","ARHGEF3"
"CEP68",4.25563089593033e-175,0.14667594450064,0.134,0.065,2.70492155376228e-170,"Brain","CEP68","No",NA
"CSNK1A1.1",4.57243590100531e-175,0.00633768232923826,0.241,0.138,2.90628598303799e-170,"Brain","CSNK1A1","No",NA
"KCMF1",5.52330990273187e-175,0.115468284363774,0.111,0.05,3.5106710072754e-170,"Brain","KCMF1","No",NA
"CSNK1G3",7.66412549520783e-175,0.113854287509383,0.109,0.049,4.87139480600905e-170,"Brain","CSNK1G3","No",NA
"ARID1A.1",8.03319746681051e-175,0.0501018015248913,0.209,0.116,5.10598064187943e-170,"Brain","ARID1A","No",NA
"COX6C",1.25062437262996e-174,0.14410320299076,0.123,0.058,7.94909357487327e-170,"Brain","COX6C","No",NA
"PSMA7",1.60756029571649e-174,0.114515040456044,0.125,0.059,1.02178139956036e-169,"Brain","PSMA7","No",NA
"PPIB.1",1.81488338377777e-174,0.00789990520253481,0.248,0.142,1.15355802756299e-169,"Brain","PPIB","No",NA
"BCLAF1",5.3459987686271e-174,0.107977822131779,0.136,0.066,3.39797027732707e-169,"Brain","BCLAF1","No",NA
"FAM120B",5.37007383889349e-174,0.0750939616391402,0.134,0.065,3.41327263273909e-169,"Brain","FAM120B","No",NA
"VPS35",9.53112461808492e-174,0.106748013045809,0.118,0.055,6.05807811850096e-169,"Brain","VPS35","No",NA
"MAP2K1",1.5689567471398e-173,0.115654044500971,0.127,0.061,9.97244598049527e-169,"Brain","MAP2K1","No",NA
"NIPBL.1",2.40691391011594e-173,0.0368328423147437,0.291,0.173,1.52985855040879e-168,"Brain","NIPBL","No",NA
"HIVEP2",3.23723249063958e-173,0.120240664884269,0.118,0.055,2.05761734337543e-168,"Brain","HIVEP2","No",NA
"LONP2",3.24076684873905e-173,0.0785576446136658,0.147,0.074,2.05986381672703e-168,"Brain","LONP2","No",NA
"AAK1",3.70942233789185e-173,0.124523250164432,0.132,0.064,2.35774593218744e-168,"Brain","AAK1","No",NA
"N4BP1",1.10876029451202e-172,0.124824309085045,0.107,0.048,7.04739130794788e-168,"Brain","N4BP1","No",NA
"C11orf49",2.6435919600965e-172,0.147981718186952,0.129,0.062,1.68029348575693e-167,"Brain","C11orf49","No",NA
"PDE4B",4.40692392335683e-172,0.0226136407107997,0.14,0.069,2.80108491492484e-167,"Brain","PDE4B","No",NA
"EML4.1",5.83037763012566e-172,0.0946464510992233,0.177,0.095,3.70584632548417e-167,"Brain","EML4","No",NA
"TENC1",1.37840077028515e-171,0.179165811488344,0.114,0.053,8.76125313600947e-167,"Brain","TENC1","No",NA
"TSC22D2",1.83693826412735e-171,0.107294325174025,0.138,0.068,1.16757633006199e-166,"Brain","TSC22D2","No",NA
"CADPS2.1",2.07310915136411e-171,0.0483334523115304,0.212,0.119,1.31768890769854e-166,"Brain","CADPS2","No",NA
"CAND1",2.64535867280063e-171,0.154391204265364,0.101,0.045,1.68141642601881e-166,"Brain","CAND1","No",NA
"SMCHD1.1",3.46610891782939e-171,-0.000589635548360334,0.195,0.107,2.20309348926154e-166,"Brain","SMCHD1","No",NA
"UBE2J1",4.9448420938404e-171,0.0614002493209509,0.138,0.068,3.1429910832659e-166,"Brain","UBE2J1","No",NA
"NF1.1",5.09330318401066e-171,0.0146406274534732,0.285,0.17,3.23735443678901e-166,"Brain","NF1","No",NA
"CHST15",7.83258089294628e-171,0.0489335093117726,0.16,0.083,4.97846674136559e-166,"Brain","CHST15","No",NA
"DNM2.1",2.68563851774912e-170,0.0488914104786415,0.176,0.094,1.70701869826652e-165,"Brain","DNM2","No",NA
"YIPF4",1.4548547893509e-169,0.12282285086985,0.13,0.063,9.24720252659325e-165,"Brain","YIPF4","No",NA
"ZC3HAV1",4.70830901406795e-169,0.101376060616478,0.133,0.065,2.99264829243173e-164,"Brain","ZC3HAV1","No",NA
"LARGE.1",5.28563177287305e-169,0.0258748432513785,0.199,0.11,3.35960041115584e-164,"Brain","LARGE","No",NA
"EVL.1",5.57441889245791e-169,0.106692937216004,0.156,0.081,3.54315639223517e-164,"Brain","EVL","No",NA
"AFF4.1",1.0278499275694e-168,0.0225245850394706,0.171,0.091,6.53311692462386e-164,"Brain","AFF4","No",NA
"ARFGEF2",2.95191984173383e-168,0.0665709056820194,0.139,0.069,1.87626977060444e-163,"Brain","ARFGEF2","No",NA
"PAPOLA",6.52851223378349e-168,0.0331853933922142,0.153,0.078,4.14958766091512e-163,"Brain","PAPOLA","No",NA
"PHF3",8.24872305171554e-168,0.104806545777677,0.127,0.062,5.24297085890091e-163,"Brain","PHF3","No",NA
"TNRC18",1.28892461731843e-167,0.0718594250121805,0.133,0.065,8.19253376013769e-163,"Brain","TNRC18","No",NA
"TGOLN2",1.47115239334625e-167,0.0878508860116849,0.144,0.073,9.35079172734813e-163,"Brain","TGOLN2","No",NA
"ITGAV.1",1.8036118939182e-167,0.039513254438128,0.162,0.085,1.14639375589335e-162,"Brain","ITGAV","No",NA
"COPB1",2.05044483803681e-167,0.0932631971515163,0.128,0.062,1.30328324350458e-162,"Brain","COPB1","No",NA
"RFX7",2.62766962748106e-167,0.0494008083125257,0.147,0.075,1.67017309192323e-162,"Brain","RFX7","No",NA
"RAB2A.1",6.15058141417751e-167,0.0587421187405504,0.202,0.113,3.90937105266537e-162,"Brain","RAB2A","No",NA
"ROCK2.1",6.84925210649321e-167,0.0474137646365755,0.282,0.17,4.35345313140815e-162,"Brain","ROCK2","No",NA
"PDS5A.1",8.77944754878217e-167,-0.015353704868964,0.221,0.125,5.58030465648144e-162,"Brain","PDS5A","No",NA
"COX5B",1.60466925061002e-166,0.127762680413531,0.113,0.052,1.01994382238024e-161,"Brain","COX5B","No",NA
"KDM5B.1",3.28812458564071e-166,0.0696356863231835,0.16,0.084,2.08996486787909e-161,"Brain","KDM5B","No",NA
"EP300.1",5.2934073565086e-166,0.0452775344698719,0.164,0.087,3.36454264987043e-161,"Brain","EP300","No",NA
"USP9X.1",5.81875051225398e-166,0.0720991464490794,0.164,0.086,3.69845601309375e-161,"Brain","USP9X","No",NA
"CYBA",1.1404878552567e-165,0.138823404674371,0.11,0.051,7.24905485679712e-161,"Brain","CYBA","No",NA
"BTG1.1",1.32004109012876e-165,0.020406823469864,0.18,0.098,8.39031317296742e-161,"Brain","BTG1","No",NA
"FAM107B.1",1.4144842772795e-165,0.0288716855958087,0.153,0.079,8.99060351481623e-161,"Brain","FAM107B","No",NA
"UBE2K.1",2.47445220448857e-165,0.0062566927588763,0.195,0.107,1.57278656569498e-160,"Brain","UBE2K","No",NA
"HIPK3",2.66331158136904e-165,0.0754481074485773,0.149,0.076,1.69282747423397e-160,"Brain","HIPK3","No",NA
"TOP1.1",4.61707698590193e-165,0.0407162452011858,0.181,0.098,2.93466030300913e-160,"Brain","TOP1","No",NA
"SFPQ.1",6.37162284556206e-165,0.019462459410984,0.21,0.119,4.0498671968677e-160,"Brain","SFPQ","No",NA
"DNAJB14",7.10408005752029e-165,0.0656094162130123,0.117,0.055,4.51542432536047e-160,"Brain","DNAJB14","No",NA
"UBR4",8.4958209273891e-165,0.103463927843059,0.128,0.063,5.40002873965778e-160,"Brain","UBR4","No",NA
"BPTF.1",1.05976371770217e-164,0.0305267439281249,0.331,0.204,6.73596416608678e-160,"Brain","BPTF","No",NA
"CDC42BPB.1",1.15871057466574e-164,0.00923375485745681,0.198,0.11,7.3648802836329e-160,"Brain","CDC42BPB","No",NA
"KIF13A.1",1.26069679001023e-164,0.0014227584256512,0.209,0.118,8.01311486698404e-160,"Brain","KIF13A","No",NA
"VWA8",1.4002034954395e-164,0.0728299039585897,0.104,0.047,8.899833437363e-160,"Brain","VWA8","No",NA
"DISP1",3.46332485361199e-164,0.0632564652419714,0.109,0.05,2.20132391020432e-159,"Brain","DISP1","No",NA
"ELOVL5",5.68876750114224e-164,0.074686953693252,0.137,0.068,3.61583751140102e-159,"Brain","ELOVL5","No",NA
"TRAM1.1",9.08137365458021e-164,-0.0362684336576968,0.186,0.101,5.77221190858773e-159,"Brain","TRAM1","No",NA
"COMT",2.78699062813619e-163,0.107948515861926,0.117,0.055,1.77143911314964e-158,"Brain","COMT","No",NA
"ZNRF1",3.70603949332971e-163,0.0984744159830813,0.139,0.07,2.35559576235529e-158,"Brain","ZNRF1","No",NA
"HBG2.1",5.06835167484191e-163,-0.317393559218456,0.135,0.226,3.22149500804626e-158,"Brain","HBG2","No",NA
"RBMS2.1",1.25635830924977e-162,0.038167510947694,0.168,0.089,7.98553904942244e-158,"Brain","RBMS2","No",NA
"CPEB4",1.93466218150125e-162,0.0826875240470164,0.111,0.052,1.22969062918401e-157,"Brain","CPEB4","No",NA
"VAMP3",3.09284168900682e-162,0.12801608687426,0.1,0.045,1.96584110594962e-157,"Brain","VAMP3","No",NA
"UBA1",3.21074517157848e-162,0.123530292949802,0.133,0.066,2.040781738507e-157,"Brain","UBA1","No",NA
"ERBB2IP.1",3.25750162918817e-162,-0.0103353887767712,0.248,0.145,2.07050061052829e-157,"Brain","ERBB2IP","No",NA
"GNB2",4.08860694617336e-162,0.106995917595799,0.129,0.063,2.59875946105725e-157,"Brain","GNB2","No",NA
"HSP90AB1.1",4.59927758270814e-162,0.0134293970188004,0.288,0.174,2.92334682434512e-157,"Brain","HSP90AB1","No",NA
"TMEM30A",1.23396528632572e-161,0.0403244515613541,0.129,0.063,7.84320675641489e-157,"Brain","TMEM30A","No",NA
"TMSB10.1",1.39477613126405e-161,0.09118750351699,0.576,0.39,8.86533656792743e-157,"Brain","TMSB10","No",NA
"PTPN14.1",1.40244538457536e-161,-0.0278753714345938,0.182,0.099,8.91408310889945e-157,"Brain","PTPN14","No",NA
"ATXN7L1",1.4617946751726e-161,0.0606430404526379,0.139,0.07,9.29131313486454e-157,"Brain","ATXN7L1","No",NA
"SMTN",1.70694209852452e-161,0.0597290795953935,0.123,0.059,1.08494946724317e-156,"Brain","SMTN","No",NA
"DDX5.1",5.59798961513673e-161,0.0612523606566346,0.175,0.095,3.55813817927706e-156,"Brain","DDX5","No",NA
"NONO",6.54968090355537e-161,0.103285460957511,0.143,0.073,4.16304267910883e-156,"Brain","NONO","No",NA
"ZFR.1",7.90654041980646e-161,-0.00673056689283502,0.183,0.1,5.02547615623318e-156,"Brain","ZFR","No",NA
"RNF213.1",1.16805612808658e-160,0.0383122943002583,0.16,0.084,7.42428155573113e-156,"Brain","RNF213","No",NA
"PDCD6IP",1.78298334980406e-160,0.0207489502820213,0.132,0.066,1.13328204696896e-155,"Brain","PDCD6IP","No",NA
"NKAIN2",2.65205175395214e-160,0.218076805495643,0.125,0.061,1.68567061532952e-155,"Brain","NKAIN2","No",NA
"TULP4",3.58707124639105e-160,0.0489914950885393,0.136,0.068,2.27997835491862e-155,"Brain","TULP4","No",NA
"VAPA",3.6859137720943e-160,0.0686397905866913,0.15,0.078,2.34280365268086e-155,"Brain","VAPA","No",NA
"DNAJC3",6.25758967344975e-160,0.0935777890196114,0.113,0.053,3.9773865723414e-155,"Brain","DNAJC3","No",NA
"RAB10.1",6.79154528072469e-160,0.00912997698594142,0.201,0.113,4.31677409588142e-155,"Brain","RAB10","No",NA
"PBRM1.1",7.97019062264196e-160,-0.0336229637624137,0.208,0.118,5.06593286165745e-155,"Brain","PBRM1","No",NA
"ZNF518A",9.20225053037849e-160,0.0325371506118453,0.151,0.078,5.84904245961387e-155,"Brain","ZNF518A","No",NA
"WHSC1L1.1",1.88184183751132e-159,0.026494342076633,0.153,0.08,1.19611749034057e-154,"Brain","WHSC1L1","No",NA
"DENND5A",2.39305738953316e-159,0.0775157282513925,0.137,0.069,1.52105120736117e-154,"Brain","DENND5A","No",NA
"TBL1XR1.1",3.15539204567859e-159,-0.000629183483286111,0.232,0.135,2.00559873815377e-154,"Brain","TBL1XR1","No",NA
"GATAD2B.1",2.7452059516612e-158,0.038989067502992,0.184,0.102,1.74488035493538e-153,"Brain","GATAD2B","No",NA
"RABGAP1.1",1.07896972301073e-157,0.0725611816369096,0.17,0.092,6.85803945642847e-153,"Brain","RABGAP1","No",NA
"RSF1.1",1.08955860244891e-157,-0.0110450053554561,0.219,0.126,6.92534343302553e-153,"Brain","RSF1","No",NA
"HNRNPR.1",1.68288936571489e-157,0.0574240013168925,0.154,0.081,1.06966130974204e-152,"Brain","HNRNPR","No",NA
"FKBP1A.1",2.2610566085195e-157,0.00195296790913169,0.274,0.165,1.43715019094108e-152,"Brain","FKBP1A","No",NA
"SWAP70",5.29248524181827e-157,0.104940705599357,0.128,0.064,3.36395654455211e-152,"Brain","SWAP70","No",NA
"PEBP1",6.70908342448814e-157,0.115110697264336,0.108,0.051,4.26436051543891e-152,"Brain","PEBP1","No",NA
"SRPK2.1",6.90349156899728e-157,-0.0109418254361522,0.25,0.148,4.38792827617036e-152,"Brain","SRPK2","No",NA
"SOS2.1",1.09574788783141e-156,-0.0220838254331752,0.177,0.097,6.96468314984525e-152,"Brain","SOS2","No",NA
"ZNF292.1",1.13895697680452e-156,0.023401189929124,0.23,0.134,7.23932444026723e-152,"Brain","ZNF292","No",NA
"RAP1GDS1",2.12807071477775e-156,0.0337432444805781,0.141,0.072,1.35262302701989e-151,"Brain","RAP1GDS1","No",NA
"MAP4K4.1",2.30376021790677e-156,0.0234313649623008,0.323,0.2,1.46429303210372e-151,"Brain","MAP4K4","No",NA
"CLPTM1",2.5211026562341e-156,0.126113568979753,0.106,0.049,1.60243805932895e-151,"Brain","CLPTM1","No",NA
"CASC4",2.93946132581257e-156,0.0613581627491555,0.128,0.064,1.86835101329973e-151,"Brain","CASC4","No",NA
"DDX46",3.03211614720668e-156,0.116892005861305,0.111,0.053,1.92724334432604e-151,"Brain","DDX46","No",NA
"TMED10",5.25685450491251e-156,0.0376498848760154,0.108,0.051,3.34130929186744e-151,"Brain","TMED10","No",NA
"NEMF",5.85225790814554e-156,0.0438107912944354,0.138,0.071,3.71975364899639e-151,"Brain","NEMF","No",NA
"LEPROTL1",6.18948590915533e-156,0.0193797496241273,0.122,0.059,3.93409913871822e-151,"Brain","LEPROTL1","No",NA
"TGFB1",7.04819897574087e-156,0.0396372492316559,0.139,0.071,4.47990575097065e-151,"Brain","TGFB1","No",NA
"TMEM57",8.02492273190331e-156,0.121503132873923,0.106,0.049,5.10072113762507e-151,"Brain","TMEM57","No",NA
"DYNLRB1",8.60275610055075e-156,0.144441099113575,0.103,0.048,5.46799780507106e-151,"Brain","DYNLRB1","No",NA
"DNM3.1",9.21161452447513e-156,0.107577738147118,0.171,0.093,5.85499430790164e-151,"Brain","DNM3","No",NA
"NPAS3.1",1.80536762643923e-155,-1.3140077846792,0.065,0.134,1.14750971704104e-150,"Brain","NPAS3","Down","NPAS3"
"SPECC1L.1",1.99769251798941e-155,0.0139829787649692,0.201,0.114,1.26975334135925e-150,"Brain","SPECC1L","No",NA
"MALAT1.1",2.16044524243942e-155,-0.518133813254592,0.764,0.738,1.37320060054692e-150,"Brain","MALAT1","Down","MALAT1"
"CTNNA1.1",4.38117935643055e-155,-0.00181351668896879,0.337,0.21,2.78472141074082e-150,"Brain","CTNNA1","No",NA
"NAV3.1",4.63892659429078e-155,-1.2334805888072,0.066,0.136,2.94854813259716e-150,"Brain","NAV3","Down","NAV3"
"CCDC85B",2.95080123767216e-154,0.102062610569035,0.129,0.065,1.8755587746768e-149,"Brain","CCDC85B","No",NA
"PA2G4",7.79840968997478e-154,0.132592553350592,0.117,0.057,4.95674718304487e-149,"Brain","PA2G4","No",NA
"ARID2.1",1.56044500738264e-153,0.0186862725177122,0.196,0.111,9.91834451142479e-149,"Brain","ARID2","No",NA
"HUWE1.1",2.05834463556154e-153,0.0462917664468392,0.157,0.084,1.30830443380927e-148,"Brain","HUWE1","No",NA
"ZNF106",2.9329148299606e-153,0.0477789961830366,0.135,0.069,1.86418999507126e-148,"Brain","ZNF106","No",NA
"GRAMD1A",4.37206924576939e-153,0.0960921843885372,0.125,0.063,2.77893093330348e-148,"Brain","GRAMD1A","No",NA
"TTC19",4.8447868010357e-153,0.115028410348711,0.104,0.048,3.0793949386063e-148,"Brain","TTC19","No",NA
"SETD5.1",5.44943722557331e-153,-0.0110844849085026,0.236,0.139,3.46371679494665e-148,"Brain","SETD5","No",NA
"H2AFY",1.04049484266122e-152,0.0792161666137283,0.117,0.057,6.61348926943897e-148,"Brain","H2AFY","No",NA
"RBPJ",1.16230303373253e-152,0.0457691156389937,0.134,0.068,7.38771431270734e-148,"Brain","RBPJ","No",NA
"TPP2",1.62372301535117e-152,0.0761652671935766,0.105,0.049,1.03205458578735e-147,"Brain","TPP2","No",NA
"LAMP1.1",1.78844395665027e-152,0.0224819268709755,0.167,0.09,1.13675286328648e-147,"Brain","LAMP1","No",NA
"CALM3",4.25014502381463e-152,0.0915429506218592,0.125,0.063,2.70143467858682e-147,"Brain","CALM3","No",NA
"YAF2",6.96077302338797e-152,0.0887403228736778,0.11,0.052,4.42433694139562e-147,"Brain","YAF2","No",NA
"RICTOR.1",8.87912414392991e-152,0.00368104052718632,0.157,0.084,5.64366009712329e-147,"Brain","RICTOR","No",NA
"KITLG.1",1.234434590846e-151,-0.0341850026241477,0.193,0.109,7.84618970287625e-147,"Brain","KITLG","No",NA
"ANKRD50",1.30751439488937e-151,0.0357105223306142,0.141,0.073,8.31069224535635e-147,"Brain","ANKRD50","No",NA
"KHDRBS1.1",1.56961022516129e-151,0.0177084893064896,0.241,0.143,9.9765995521477e-147,"Brain","KHDRBS1","No",NA
"SRRM2.1",2.92835097429354e-151,0.0362267160758658,0.193,0.109,1.86128916277072e-146,"Brain","SRRM2","No",NA
"C20orf112",1.81559672008112e-150,0.124913325739014,0.101,0.047,1.15401143125076e-145,"Brain","C20orf112","No",NA
"NSD1.1",2.69347078908958e-150,0.0257081257620864,0.186,0.104,1.71199696825323e-145,"Brain","NSD1","No",NA
"RNF115",2.94780396043425e-150,0.0712271110858314,0.124,0.062,1.87365367529161e-145,"Brain","RNF115","No",NA
"CAMKMT",5.94358413653437e-150,0.116847919691609,0.128,0.065,3.77780151302261e-145,"Brain","CAMKMT","No",NA
"BAZ1B",6.25179086639613e-150,0.0466132888978192,0.141,0.073,3.97370079259005e-145,"Brain","BAZ1B","No",NA
"TSPAN3",2.79186927827869e-149,0.0399372495010157,0.137,0.071,1.77454003196672e-144,"Brain","TSPAN3","No",NA
"KDELR1",3.01641988238928e-149,0.0650608794142478,0.138,0.071,1.91726664144545e-144,"Brain","KDELR1","No",NA
"SEC63",5.46553587631056e-149,0.0499780165006078,0.138,0.072,3.47394925834175e-144,"Brain","SEC63","No",NA
"WASL",5.7193431602281e-149,0.0554784457933168,0.11,0.053,3.63527170607258e-144,"Brain","WASL","No",NA
"SNX3.1",1.73738314315859e-148,-0.0263514418703485,0.204,0.117,1.10429809962303e-143,"Brain","SNX3","No",NA
"KCTD20",1.86702196023547e-148,0.10809860683434,0.106,0.051,1.18669782814527e-143,"Brain","KCTD20","No",NA
"KRAS",2.41685629337784e-148,0.0941722666971377,0.102,0.048,1.53617802863389e-143,"Brain","KRAS","No",NA
"MAN1A1.1",4.69697528491849e-148,-1.33759738974766,0.04,0.101,2.98544446084704e-143,"Brain","MAN1A1","Down","MAN1A1"
"KLHL24",6.41102083224816e-148,0.0702453697034513,0.123,0.062,4.07490895118526e-143,"Brain","KLHL24","No",NA
"HBA1.1",7.60141116169615e-148,-0.649510689861185,0.104,0.183,4.83153294848569e-143,"Brain","HBA1","Down","HBA1"
"ABL1.1",3.40178060465403e-147,-0.0165001931110826,0.197,0.112,2.16220577012415e-142,"Brain","ABL1","No",NA
"CAPZA1",5.08449033716881e-147,0.0567269813929829,0.134,0.069,3.23175290320787e-142,"Brain","CAPZA1","No",NA
"GOLGA4.1",1.04116935372177e-146,-0.026981397604662,0.198,0.113,6.61777652919092e-142,"Brain","GOLGA4","No",NA
"SLC25A6.1",1.05403818552677e-146,0.00785867176935406,0.211,0.123,6.6995721110267e-142,"Brain","SLC25A6","No",NA
"AP2A2.1",1.19729934222276e-146,0.00305072554890118,0.166,0.091,7.6101543491021e-142,"Brain","AP2A2","No",NA
"GNA11",1.36738421794957e-146,0.0751138836695933,0.14,0.074,8.69123082770928e-142,"Brain","GNA11","No",NA
"ZNF423.1",1.7776749777358e-146,0.0974276986582563,0.168,0.093,1.12990799259865e-141,"Brain","ZNF423","No",NA
"KPNB1.1",2.5468516326485e-146,0.00271949127374604,0.222,0.13,1.61880436622771e-141,"Brain","KPNB1","No",NA
"UBAP2",2.75969562940854e-146,0.00902095384265089,0.139,0.073,1.75409013900836e-141,"Brain","UBAP2","No",NA
"FOXP1.1",3.38312528630517e-146,-0.00104469789470274,0.513,0.345,2.15034826322843e-141,"Brain","FOXP1","No",NA
"DLG1.1",3.83757236143029e-146,-0.0422659156557512,0.226,0.133,2.43919936864871e-141,"Brain","DLG1","No",NA
"TCF3",6.38546256940552e-146,0.0933080894715488,0.104,0.05,4.05866386373984e-141,"Brain","TCF3","No",NA
"JUN.1",7.69877030186398e-146,0.00736550892487209,0.257,0.156,4.89341539156777e-141,"Brain","JUN","No",NA
"SCAF11.1",1.2917588451798e-145,-0.013144154195224,0.214,0.125,8.21054839584731e-141,"Brain","SCAF11","No",NA
"HBG1.1",1.65768752959632e-145,-0.394299294473015,0.091,0.168,1.05364277068672e-140,"Brain","HBG1","No",NA
"EIF5A",3.28193686160875e-145,0.088476746648283,0.115,0.057,2.08603188860713e-140,"Brain","EIF5A","No",NA
"SMC3",3.45736739828952e-145,0.0627150617691419,0.108,0.052,2.1975372920268e-140,"Brain","SMC3","No",NA
"SUV420H1",3.7561263580787e-145,0.0409484580502433,0.149,0.08,2.3874314744584e-140,"Brain","SUV420H1","No",NA
"FBXL7.1",4.18353991920032e-145,-1.10538656922278,0.326,0.37,2.65909980804291e-140,"Brain","FBXL7","Down","FBXL7"
"MAPK8.1",1.88495234304392e-144,0.00876957317958516,0.165,0.09,1.19809455876215e-139,"Brain","MAPK8","No",NA
"WDR7",2.89037042101956e-144,0.0297002734749472,0.118,0.058,1.83714834330424e-139,"Brain","WDR7","No",NA
"ASXL2",5.9774034507496e-144,0.0270751289982141,0.118,0.059,3.79929740733095e-139,"Brain","ASXL2","No",NA
"MAP7D1",8.41930692589104e-144,0.0956071630075881,0.104,0.05,5.3513956751656e-139,"Brain","MAP7D1","No",NA
"VASP",1.21116092804539e-143,0.114051215457395,0.119,0.06,7.6982599747493e-139,"Brain","VASP","No",NA
"NPEPPS",1.28386976194999e-143,0.0445442290942784,0.125,0.064,8.16040459393035e-139,"Brain","NPEPPS","No",NA
"SEC62.1",1.29299259100087e-143,-0.0104118846880654,0.174,0.097,8.21839020766062e-139,"Brain","SEC62","No",NA
"BNIP3L",1.52957934870265e-143,0.0293065008106381,0.126,0.064,9.7221592982889e-139,"Brain","BNIP3L","No",NA
"RBBP6",1.55946711193668e-143,0.103192801486476,0.116,0.058,9.91212891018071e-139,"Brain","RBBP6","No",NA
"PIKFYVE",1.86607948231495e-143,0.104943551412089,0.104,0.05,1.1860987797542e-138,"Brain","PIKFYVE","No",NA
"ATXN10.1",5.13672422953572e-143,0.00531319171891487,0.17,0.094,3.2649532875352e-138,"Brain","ATXN10","No",NA
"WDFY3.1",7.11695714620101e-143,-0.0378805506467272,0.204,0.118,4.52360913169682e-138,"Brain","WDFY3","No",NA
"NGFRAP1",1.32534662838703e-142,0.0452777308184051,0.131,0.068,8.42403570469078e-138,"Brain","NGFRAP1","No",NA
"RPAP2",1.349953236455e-142,0.0633792418929551,0.121,0.061,8.58043776623162e-138,"Brain","RPAP2","No",NA
"HELZ.1",8.8706672530212e-142,-0.0361301099767364,0.161,0.088,5.63828481269281e-137,"Brain","HELZ","No",NA
"PPIG.1",1.29114857584631e-141,0.0529298122008077,0.15,0.081,8.20666946293676e-137,"Brain","PPIG","No",NA
"DDX6",3.19103785413744e-141,0.0532560339888131,0.115,0.058,2.0282555704683e-136,"Brain","DDX6","No",NA
"DFFA",4.61751344855411e-141,0.103301230943785,0.101,0.048,2.93493772303548e-136,"Brain","DFFA","No",NA
"MLTK",7.4153159342752e-141,0.124277231966722,0.115,0.057,4.71324896098466e-136,"Brain","MLTK","No",NA
"RHOC.1",9.0154904966244e-141,-0.0101831653594737,0.177,0.1,5.73033591455943e-136,"Brain","RHOC","No",NA
"NEDD9.1",1.62550938301845e-140,-1.3856674823124,0.111,0.179,1.03319001894036e-135,"Brain","NEDD9","Down","NEDD9"
"BRK1",5.454066107019e-140,0.100041207688003,0.104,0.05,3.46665895828234e-135,"Brain","BRK1","No",NA
"PHF14.1",7.11040199779736e-140,-0.00986486970750833,0.202,0.117,4.51944261381998e-135,"Brain","PHF14","No",NA
"MDK.1",8.1853376684354e-140,-1.21452108316002,0.095,0.164,5.20268247543422e-135,"Brain","MDK","Down","MDK"
"ARF1.1",1.87877940389457e-139,-0.00593045523607438,0.174,0.098,1.19417097690943e-134,"Brain","ARF1","No",NA
"ATAD2B",2.81163369904985e-139,0.0291567389372323,0.129,0.067,1.78710249545307e-134,"Brain","ATAD2B","No",NA
"DYNC1I2",3.86194579239636e-139,0.0463842549567282,0.118,0.06,2.45469136510505e-134,"Brain","DYNC1I2","No",NA
"MTDH.1",1.0216711297091e-137,-0.0253814835526032,0.266,0.164,6.49384386754402e-133,"Brain","MTDH","No",NA
"MIB1.1",3.62832744568412e-137,-0.0288791937430404,0.183,0.105,2.30620120775128e-132,"Brain","MIB1","No",NA
"TBCA",4.20344519730607e-137,0.0101936972554085,0.1,0.048,2.67175180185971e-132,"Brain","TBCA","No",NA
"USP22.1",4.43419205978277e-137,0.0282734582855091,0.155,0.085,2.81841681511853e-132,"Brain","USP22","No",NA
"GLO1",6.09110790826045e-137,0.0750166910795069,0.101,0.048,3.87156909756943e-132,"Brain","GLO1","No",NA
"TPM3.1",1.47548525806902e-135,-0.0216559308557878,0.16,0.089,9.37833184881253e-131,"Brain","TPM3","No",NA
"RBBP4",5.14726961065115e-135,0.0553552298350961,0.12,0.062,3.27165603722598e-130,"Brain","RBBP4","No",NA
"THOC2",5.69575347923147e-135,-0.0124650259542418,0.148,0.08,3.62027786893431e-130,"Brain","THOC2","No",NA
"BTNL9.1",7.23669073501813e-135,-1.38697723590824,0.045,0.103,4.59971299808488e-130,"Brain","BTNL9","Down","BTNL9"
"NDUFA13",8.09703367135072e-135,0.0788292077952951,0.1,0.048,5.14655557184723e-130,"Brain","NDUFA13","No",NA
"APOE.1",1.52561280541925e-134,-0.115322039446051,0.136,0.072,9.69694755252532e-130,"Brain","APOE","No",NA
"CNOT6L.1",1.829687426033e-134,-0.0326446450466245,0.157,0.087,1.16296762486084e-129,"Brain","CNOT6L","No",NA
